# radius = 1,
# length = 1,
# E-field = 1,
# omega = 1e+09,
# mode = TM011,
0.36, 0, 1.72803687783403e-17, 3.38148263033226e-17, 4.88932362628539e-17, 6.18752106204182e-17, 7.22205730556792e-17, 7.95147859416698e-17, 8.34880748191991e-17, 8.40273099409602e-17, 8.11800780045789e-17, 7.51507790291133e-17, 
0.37, 0, 1.75272593106321e-17, 3.42979502790011e-17, 4.95917906329166e-17, 6.2759242893207e-17, 7.32524130559046e-17, 8.06508408533459e-17, 8.46808974664777e-17, 8.52278368246444e-17, 8.23399255128777e-17, 7.62244838831381e-17, 
0.38, 0, 1.7756852554076e-17, 3.47472263185959e-17, 5.02414038929141e-17, 6.35813393702753e-17, 7.42119617683147e-17, 8.17073031221938e-17, 8.57901502916056e-17, 8.6344254123064e-17, 8.34185134557149e-17, 7.72229643742636e-17, 
0.39, 0, 1.79689219278598e-17, 3.51622110408978e-17, 5.08414349529875e-17, 6.43406887416533e-17, 7.50982722341783e-17, 8.26831301475024e-17, 8.6814738595966e-17, 8.73754600671323e-17, 8.44147773970105e-17, 7.81452351227933e-17, 
0.4, 0, 1.81632581451151e-17, 3.55424949060875e-17, 5.13912916549232e-17, 6.50365416211888e-17, 7.5910469772071e-17, 8.35773589058107e-17, 8.77536512346027e-17, 8.83204369810814e-17, 8.53277341445349e-17, 7.89903859588454e-17, 
0.41, 0, 1.83396694194578e-17, 3.58877026199023e-17, 5.18904313565412e-17, 6.5668211286101e-17, 7.66477528410808e-17, 8.43891069012957e-17, 8.86059616140974e-17, 8.91782522867859e-17, 8.61564827202008e-17, 7.97575828205809e-17, 
0.42, 0, 1.84979816542587e-17, 3.61974935040061e-17, 5.23383614672181e-17, 6.6235074354693e-17, 7.73093938318318e-17, 8.51175730366895e-17, 8.93708286070065e-17, 8.99480594241041e-17, 8.690020524922e-17, 8.04460685773222e-17, 
0.43, 0, 1.86380386144551e-17, 3.64715618321978e-17, 5.27346399340137e-17, 6.67365714015544e-17, 7.78947397845469e-17, 8.57620384038653e-17, 9.00474973819513e-17, 9.06290986863316e-17, 8.75581677672472e-17, 8.10551637767493e-17, 
0.44, 0, 1.87597020807368e-17, 3.67096371321262e-17, 5.30788756779247e-17, 6.71722075096464e-17, 7.84032130334407e-17, 8.63218669933128e-17, 9.06353001485463e-17, 9.12206979699393e-17, 8.81297209447139e-17, 8.15842673154372e-17, 
0.45, 0, 1.88628519859511e-17, 3.69114844522133e-17, 5.3370728979832e-17, 6.75415527587253e-17, 7.8834311776805e-17, 8.67965063218032e-17, 9.1133656816427e-17, 9.17222734378591e-17, 8.86143007276383e-17, 8.20328570320727e-17, 
0.46, 0, 1.8947386533595e-17, 3.70769045935236e-17, 5.36099118157623e-17, 6.78442426496217e-17, 7.91876105722275e-17, 8.71854879776231e-17, 9.15420755677297e-17, 9.213333009566e-17, 8.90114288942786e-17, 8.24004902227644e-17, 
0.47, 0, 1.90132222982759e-17, 3.72057343063491e-17, 5.37961881411336e-17, 6.80799784639577e-17, 7.94627607564512e-17, 8.74884280828407e-17, 9.18601533424557e-17, 9.24534622800481e-17, 8.93207135270804e-17, 8.26868040779381e-17, 
0.48, 0, 1.90602943080426e-17, 3.72978464513169e-17, 5.39293741237021e-17, 6.82485275589452e-17, 7.96594907894637e-17, 8.77050276721465e-17, 9.20875762362434e-17, 9.26823540592077e-17, 8.95418493994513e-17, 8.28915160403856e-17, 
0.49, 0, 1.90885561085044e-17, 3.73531501248609e-17, 5.40093383249827e-17, 6.83497235969765e-17, 7.97776065224739e-17, 8.78350729878961e-17, 9.22241198101538e-17, 9.2819779544587e-17, 8.96746182769835e-17, 8.30144240841152e-17, 
0.5, 0, 1.90979798086765e-17, 3.73715907489321e-17, 5.4036001829963e-17, 6.83834667097798e-17, 7.98169913895135e-17, 8.78784356910636e-17, 9.22696493121645e-17, 9.28656031138236e-17, 8.97188891328242e-17, 8.30554069137268e-17, 
0.51, 0, 1.90885561085044e-17, 3.73531501248609e-17, 5.40093383249827e-17, 6.83497235969765e-17, 7.97776065224739e-17, 8.78350729878961e-17, 9.22241198101538e-17, 9.2819779544587e-17, 8.96746182769835e-17, 8.30144240841152e-17, 
0.52, 0, 1.90602943080426e-17, 3.72978464513169e-17, 5.39293741237021e-17, 6.82485275589452e-17, 7.96594907894637e-17, 8.77050276721465e-17, 9.20875762362434e-17, 9.26823540592077e-17, 8.95418493994513e-17, 8.28915160403856e-17, 
0.53, 0, 1.90132222982759e-17, 3.72057343063491e-17, 5.37961881411336e-17, 6.80799784639577e-17, 7.94627607564512e-17, 8.74884280828407e-17, 9.18601533424557e-17, 9.24534622800481e-17, 8.93207135270804e-17, 8.26868040779381e-17, 
0.54, 0, 1.8947386533595e-17, 3.70769045935236e-17, 5.36099118157623e-17, 6.78442426496217e-17, 7.91876105722275e-17, 8.71854879776231e-17, 9.15420755677297e-17, 9.213333009566e-17, 8.90114288942786e-17, 8.24004902227644e-17, 
0.55, 0, 1.88628519859511e-17, 3.69114844522133e-17, 5.3370728979832e-17, 6.75415527587253e-17, 7.8834311776805e-17, 8.67965063218031e-17, 9.1133656816427e-17, 9.17222734378591e-17, 8.86143007276382e-17, 8.20328570320727e-17, 
0.56, 0, 1.87597020807368e-17, 3.67096371321262e-17, 5.30788756779247e-17, 6.71722075096464e-17, 7.84032130334407e-17, 8.63218669933128e-17, 9.06353001485463e-17, 9.12206979699393e-17, 8.81297209447139e-17, 8.15842673154372e-17, 
0.57, 0, 1.86380386144551e-17, 3.64715618321978e-17, 5.27346399340137e-17, 6.67365714015544e-17, 7.78947397845469e-17, 8.57620384038653e-17, 9.00474973819513e-17, 9.06290986863316e-17, 8.75581677672472e-17, 8.10551637767493e-17, 
0.58, 0, 1.84979816542587e-17, 3.61974935040061e-17, 5.23383614672181e-17, 6.6235074354693e-17, 7.73093938318318e-17, 8.51175730366895e-17, 8.93708286070065e-17, 8.99480594241041e-17, 8.690020524922e-17, 8.04460685773222e-17, 
0.59, 0, 1.83396694194578e-17, 3.58877026199023e-17, 5.18904313565412e-17, 6.5668211286101e-17, 7.66477528410808e-17, 8.43891069012957e-17, 8.86059616140974e-17, 8.91782522867859e-17, 8.61564827202008e-17, 7.97575828205809e-17, 
0.6, 0, 1.81632581451151e-17, 3.55424949060875e-17, 5.13912916549232e-17, 6.50365416211888e-17, 7.5910469772071e-17, 8.35773589058107e-17, 8.77536512346027e-17, 8.83204369810815e-17, 8.53277341445349e-17, 7.89903859588454e-17, 
0.61, 0, 1.79689219278598e-17, 3.51622110408978e-17, 5.08414349529875e-17, 6.43406887416533e-17, 7.50982722341783e-17, 8.26831301475024e-17, 8.6814738595966e-17, 8.73754600671323e-17, 8.44147773970105e-17, 7.81452351227933e-17, 
0.62, 0, 1.7756852554076e-17, 3.47472263185959e-17, 5.02414038929141e-17, 6.35813393702753e-17, 7.42119617683147e-17, 8.17073031221938e-17, 8.57901502916056e-17, 8.6344254123064e-17, 8.34185134557149e-17, 7.72229643742636e-17, 
0.63, 0, 1.75272593106321e-17, 3.42979502790011e-17, 4.95917906329166e-17, 6.2759242893207e-17, 7.32524130559046e-17, 8.06508408533459e-17, 8.46808974664777e-17, 8.52278368246444e-17, 8.23399255128777e-17, 7.62244838831381e-17, 
0.64, 0, 1.72803687783403e-17, 3.38148263033226e-17, 4.88932362628539e-17, 6.18752106204182e-17, 7.22205730556792e-17, 7.95147859416697e-17, 8.34880748191991e-17, 8.40273099409602e-17, 8.11800780045789e-17, 7.51507790291132e-17, 
0.65, 0, 1.70164246083485e-17, 3.32983311765961e-17, 4.81464301715516e-17, 6.09301149850319e-17, 7.11174600691433e-17, 7.83002595362056e-17, 8.22128595217113e-17, 8.27438582471045e-17, 7.99401155602792e-17, 7.40029094292502e-17, 
0.66, 0, 1.6735687281686e-17, 3.27489746171546e-17, 4.7352109366459e-17, 5.99248886823372e-17, 6.99441627356343e-17, 7.70084602278841e-17, 8.08565100575544e-17, 8.13787483549458e-17, 7.86212618732086e-17, 7.278200789226e-17, 
0.67, 0, 1.64384338522006e-17, 3.21672987735976e-17, 4.65110577463112e-17, 5.88605237493326e-17, 6.87018389579662e-17, 7.56406628666618e-17, 7.94203649798955e-17, 7.99333274631363e-17, 7.72248184927292e-17, 7.14892793005585e-17, 
0.68, 0, 1.61249576731392e-17, 3.15538776897561e-17, 4.56241053275157e-17, 5.77380705857045e-17, 6.73917147597202e-17, 7.4198217303398e-17, 7.79058415905383e-17, 7.84090220275882e-17, 7.57521635398627e-17, 7.01259994211926e-17, 
0.69, 0, 1.57955681076441e-17, 3.09093167381806e-17, 4.46921274250271e-17, 5.655863691721e-17, 6.60150830753066e-17, 7.2682547057715e-17, 7.63144345412174e-17, 7.68073363537348e-17, 7.4204750347252e-17, 6.86935136468125e-17, 
0.7, 0, 1.54505902234489e-17, 3.02342520227116e-17, 4.37160437885158e-17, 5.53233867024853e-17, 6.45733024739953e-17, 7.10951479131564e-17, 7.46477143585577e-17, 7.51298511119623e-17, 7.25841060248966e-17, 6.71932356679315e-17, 
0.71, 0, 1.50903644720755e-17, 2.95293497507217e-17, 4.26968176946873e-17, 5.40335389843587e-17, 6.30677958191715e-17, 6.94375864410287e-17, 7.2907325894154e-17, 7.33782217776793e-17, 7.08918299530799e-17, 6.56266460777838e-17, 
0.72, 0, 1.47152463528499e-17, 2.87953055756493e-17, 4.16354549966433e-17, 5.26903666868027e-17, 6.15000488641413e-17, 6.77114984543851e-17, 7.10949867013007e-17, 7.15541769975617e-17, 6.91295922039739e-17, 6.39952909111583e-17, 
0.73, 0, 1.43256060620672e-17, 2.80328439104732e-17, 4.0533003131227e-17, 5.12951953587119e-17, 5.98716087858732e-17, 6.59185873936753e-17, 6.92124853399751e-17, 6.9659516883588e-17, 6.72991318934794e-17, 6.23007801186487e-17, 
0.74, 0, 1.39218281276527e-17, 2.72427172128037e-17, 3.9390550085329e-17, 4.9849401865746e-17, 5.81840826581203e-17, 6.40606226456554e-17, 6.72616796117435e-17, 6.76961112365456e-17, 6.54022554649286e-17, 6.05447859778262e-17, 
0.75, 0, 1.35043110296789e-17, 2.64257052422983e-17, 3.82092233221755e-17, 4.83544130315298e-17, 5.64391358654333e-17, 6.2139437797217e-17, 6.52444947263362e-17, 6.56658977007633e-17, 6.3440834906344e-17, 5.87290414429043e-17, 
0.76, 0, 1.3073466807114e-17, 2.55826142911328e-17, 3.69901886686585e-17, 4.68117042295506e-17, 5.46384904596266e-17, 6.0156928825858e-17, 6.31629214016972e-17, 6.35708798518902e-17, 6.14168059030117e-17, 5.68553384345213e-17, 
0.77, 0, 1.26297206511893e-17, 2.47142763882884e-17, 3.57346491648051e-17, 4.52227979271423e-17, 5.27839234603211e-17, 5.81150522285819e-17, 6.10190138993867e-17, 6.14131252196086e-17, 5.93321659271939e-17, 5.49255260713316e-17, 
0.78, 0, 1.21735104857865e-17, 2.38215484784395e-17, 3.44438438765225e-17, 4.35892621829946e-17, 5.08772651012405e-17, 5.60158230910714e-17, 5.88148879972723e-17, 5.91947632472318e-17, 5.71889722668652e-17, 5.29415088451486e-17, 
0.79, 0, 1.17052865352599e-17, 2.29053115762528e-17, 3.31190466727895e-17, 4.19127090996675e-17, 4.89203970239917e-17, 5.38613130990424e-17, 5.65527189015121e-17, 5.69179831902003e-17, 5.49893399954173e-17, 5.09052447414413e-17, 
0.8, 0, 1.12255108801195e-17, 2.19664698969321e-17, 3.17615649685014e-17, 4.01947932326419e-17, 4.69152504211114e-17, 5.16536484937397e-17, 5.42347390998886e-17, 5.45850319555515e-17, 5.27354398843375e-17, 4.88187433070389e-17, 
0.81, 0, 1.07346570010127e-17, 2.10059499638672e-17, 3.03727384342095e-17, 3.84372099574717e-17, 4.48638041302122e-17, 4.93950079735943e-17, 5.18632361586129e-17, 5.21982118844933e-17, 5.04294962609186e-17, 4.66840636669507e-17, 
0.82, 0, 1.02332093114567e-17, 2.0024699694267e-17, 2.89539376740283e-17, 3.66416937966542e-17, 4.27680826811092e-17, 4.70876205441105e-17, 4.94405504647731e-17, 4.97598784802716e-17, 4.80737848131171e-17, 4.45033124922586e-17, 
0.83, 0, 9.72166267978068e-18, 1.90236874636799e-17, 2.7506562873014e-17, 3.48100167078647e-17, 4.06301542978531e-17, 4.4733763318107e-17, 4.69690729166545e-17, 4.72724380835728e-17, 4.56706303437234e-17, 4.22786419210866e-17, 
0.84, 0, 9.20052194075028e-18, 1.80039011503237e-17, 2.60320424153517e-17, 3.29439863352488e-17, 3.84521288576431e-17, 4.23357592684812e-17, 4.44512425642121e-17, 4.47383454977563e-17, 4.32224044760625e-17, 4.00122474347009e-17, 
0.85, 0, 8.67030139735682e-18, 1.69663471601695e-17, 2.4531831474712e-17, 3.10454442254956e-17, 3.62361558086324e-17, 3.98959749357156e-17, 4.18895442020223e-17, 4.21601015662592e-17, 4.07315233134878e-17, 3.77063656908342e-17, 
0.86, 0, 8.13152431326234e-18, 1.59120494337401e-17, 2.30074105781706e-17, 2.91162640104538e-17, 3.39844220486826e-17, 3.74168180923879e-17, 3.92865059170911e-17, 3.9540250704567e-17, 3.82004450549792e-17, 3.53632723163754e-17, 
0.87, 0, 7.5847223964015e-18, 1.48420484356047e-17, 2.1460284145107e-17, 2.71583495580828e-17, 3.16991497671598e-17, 3.49007353669901e-17, 3.66446965939371e-17, 3.68813783891818e-17, 3.56316675691969e-17, 3.29852796616e-17, 
0.88, 0, 7.03043527425005e-18, 1.37574001275655e-17, 1.98919790025236e-17, 2.51736330935653e-17, 2.93825942519015e-17, 3.23502098294021e-17, 3.39667233794127e-17, 3.41861086060692e-17, 3.30277259293871e-17, 3.05747345181596e-17, 
0.89, 0, 6.46920996127764e-18, 1.26591749265514e-17, 1.83040428782524e-17, 2.31640732924339e-17, 2.70370416635201e-17, 2.97677585404005e-17, 3.1255229109765e-17, 3.14571012611013e-17, 3.03911899115707e-17, 2.81340158030822e-17, 
0.9, 0, 5.90160031911065e-18, 1.15484566482456e-17, 1.66980428735343e-17, 2.11316533475954e-17, 2.46648067792385e-17, 2.71559300676246e-17, 2.85128897024755e-17, 2.86970495550505e-17, 2.77246614584845e-17, 2.56655322110681e-17, 
0.91, 0, 5.32816650993752e-18, 1.042634143749e-17, 1.50755639164792e-17, 1.90783790121583e-17, 2.2268230708484e-17, 2.45173019704471e-17, 2.57424115154526e-17, 2.59086773257257e-17, 2.50307721117776e-17, 2.31717198373989e-17, 
0.92, 0, 4.74947444369643e-18, 9.29393668652305e-18, 1.34382071979334e-17, 1.70062766199967e-17, 1.98496785824963e-17, 2.18544782562346e-17, 2.29465286761829e-17, 2.3094736359873e-17, 2.23121804149982e-17, 2.06550397738058e-17, 
0.93, 0, 4.16609521959041e-18, 8.15235994211708e-18, 1.17875885912976e-17, 1.49173910860039e-17, 1.74115372202284e-17, 1.91700868105062e-17, 2.01280003834778e-17, 2.02580036774943e-17, 1.95715692899313e-17, 1.81179756796691e-17, 
0.94, 0, 3.57860456248143e-18, 7.00273780269459e-18, 1.01253370578551e-17, 1.28137838880077e-17, 1.49562127728445e-17, 1.64667768035286e-17, 1.72896081844772e-17, 1.74012787912644e-17, 1.68116433888795e-17, 1.55630313309464e-17, 
0.95, 0, 2.98758225471944e-18, 5.84620480651163e-18, 8.4530930391832e-18, 1.06975310323408e-17, 1.24861283491393e-17, 1.37472160759039e-17, 1.44341532295982e-17, 1.45273809437494e-17, 1.40351264254971e-17, 1.29927281492475e-17, 
0.96, 0, 2.39361156396722e-18, 4.68390231200551e-18, 6.77250683823594e-18, 8.57072100507368e-18, 1.0003721624222e-17, 1.10140885057338e-17, 1.1564453508138e-17, 1.16391463251549e-17, 1.12447584868142e-17, 1.04096027134965e-17, 
0.97, 0, 1.79727866758559e-18, 3.51697737141179e-18, 5.08523699069397e-18, 6.43545271093015e-18, 7.5114424338255e-18, 8.27009135995553e-18, 8.68334106725862e-18, 8.73942527434852e-18, 8.44329332910087e-18, 7.8162042566337e-18, 
0.98, 0, 1.19917207414714e-18, 2.34658159876233e-18, 3.39294862819032e-18, 4.29383340192259e-18, 5.0117503566143e-18, 5.51793263246526e-18, 5.79365921709838e-18, 5.83107946592003e-18, 5.63349566024292e-18, 5.21509214983145e-18, 
0.99, 0, 5.99882042649295e-19, 1.17387003338111e-18, 1.69731183502626e-18, 2.1479765977481e-18, 2.50711228687705e-18, 2.76032837165478e-18, 2.89825972476778e-18, 2.91697908605339e-18, 2.81813841130844e-18, 2.60883337670298e-18, 
1, 0, 2.33882798428765e-33, 4.57669989897245e-33, 6.61750166797847e-33, 8.37455936207314e-33, 9.77476230227396e-33, 1.07620044983138e-32, 1.12997730688591e-32, 1.13727563604233e-32, 1.09873950399569e-32, 1.01713538228776e-32, 
